match_id,date,batsman,venue,batting_team,team1,team2,runs,balls,wickets,venue_avg_runs_x,opponent,avg_runs_vs_opponent_x,target_runs,target_wickets,career_runs_x,career_avg_runs_x,career_wickets_x,career_runs_y,career_avg_runs_y,career_wickets_y,career_runs,career_avg_runs,career_wickets,recent_runs_5,recent_wickets_5,venue_avg_runs_y,avg_runs_vs_opponent_y
491,2014-11-05,DA Miller,Barabati Stadium,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,13,14,14,30.0,Kolkata Knight Riders,13.5,42.0,42.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,28.6,18.0,30.0,13.5
548,2015-01-05,DA Miller,Feroz Shah Kotla,Kings XI Punjab,Kings XI Punjab,Delhi Daredevils,42,42,42,42.0,Delhi Daredevils,25.666666666666668,43.0,38.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,36.8,26.2,42.0,25.666666666666668
552,2015-03-05,DA Miller,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Kings XI Punjab,43,38,38,39.5,Mumbai Indians,22.75,7.0,10.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,42.2,31.4,39.5,27.666666666666668
557,2015-06-05,DA Miller,M Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,7,10,10,24.666666666666668,Royal Challengers Bangalore,43.5,27.0,11.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,34.2,26.8,24.666666666666668,43.5
560,2015-09-05,DA Miller,Eden Gardens,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,27,11,11,20.0,Kolkata Knight Riders,13.5,23.0,22.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,26.4,23.0,20.0,13.5
520,2015-10-04,DA Miller,Maharashtra Cricket Association Stadium,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,23,22,22,23.0,Rajasthan Royals,15.5,89.0,45.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,28.4,24.6,23.0,15.5
564,2015-11-05,DA Miller,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,89,45,45,58.5,Sunrisers Hyderabad,32.0,24.0,24.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,37.8,25.2,58.5,32.0
524,2015-12-04,DA Miller,Wankhede Stadium,Kings XI Punjab,Kings XI Punjab,Mumbai Indians,24,24,24,16.0,Mumbai Indians,22.75,31.0,27.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,34.0,22.4,20.0,27.666666666666668
604,2016-01-05,DA Miller,Saurashtra Cricket Association Stadium,Kings XI Punjab,Kings XI Punjab,Gujarat Lions,31,27,27,31.0,Gujarat Lions,23.0,13.0,18.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,38.8,25.8,31.0,23.0
608,2016-04-05,DA Miller,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,13,18,18,20.0,Kolkata Knight Riders,13.5,11.0,7.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,36.0,27.2,20.0,13.5
612,2016-07-05,DA Miller,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Kings XI Punjab,Delhi Daredevils,11,7,7,12.5,Delhi Daredevils,25.666666666666668,0.0,1.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,33.6,24.2,12.5,25.666666666666668
615,2016-09-05,DA Miller,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,0,1,1,12.5,Royal Challengers Bangalore,43.5,15.0,11.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,15.8,15.4,12.5,43.5
579,2016-11-04,DA Miller,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Kings XI Punjab,Gujarat Lions,15,11,11,12.5,Gujarat Lions,23.0,30.0,27.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,14.0,12.8,12.5,23.0
4,2017-08-04,DA Miller,Holkar Cricket Stadium,Kings XI Punjab,Rising Pune Supergiant,Kings XI Punjab,30,27,27,30.0,Rising Pune Supergiant,30.0,24.0,23.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,13.8,12.8,30.0,30.0
7895,2018-08-04,DA Miller,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,24,23,23,12.5,Delhi Daredevils,25.666666666666668,51.0,33.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,16.0,13.8,12.5,25.666666666666668
11149,2019-01-04,DA Miller,IS Bindra Stadium,Kings XI Punjab,Kings XI Punjab,Delhi Capitals,51,33,33,26.0,Delhi Capitals,51.0,6.0,5.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,24.0,19.0,26.0,51.0
11309,2019-06-04,DA Miller,M. A. Chidambaram Stadium,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,6,5,5,6.0,Chennai Super Kings,34.666666666666664,1.0,3.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,25.2,19.8,6.0,34.666666666666664
11313,2019-08-04,DA Miller,IS Bindra Stadium,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,1,3,3,26.0,Sunrisers Hyderabad,32.0,8.0,9.0,774,28.666666666666668,538,774,28.666666666666668,538,774,28.666666666666668,538,22.4,18.2,26.0,32.0
209,2010-04-04,DA Warner,Feroz Shah Kotla,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,33,22,22,19.7,Royal Challengers Bangalore,34.0,0.0,5.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,35.4,28.4,19.7,34.0
213,2010-07-04,DA Warner,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,0,5,5,8.333333333333334,Kolkata Knight Riders,26.285714285714285,6.0,11.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,25.2,21.4,8.333333333333334,26.285714285714285
218,2010-11-04,DA Warner,Feroz Shah Kotla,Delhi Daredevils,Delhi Daredevils,Kings XI Punjab,6,11,11,19.7,Kings XI Punjab,53.666666666666664,13.0,15.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,19.2,19.0,19.7,43.5
274,2011-02-05,DA Warner,Feroz Shah Kotla,Delhi Daredevils,Delhi Daredevils,Kochi Tuskers Kerala,13,15,15,19.7,Kochi Tuskers Kerala,13.0,1.0,2.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,17.6,15.6,19.7,13.0
282,2011-07-05,DA Warner,Wankhede Stadium,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,1,2,2,37.0,Mumbai Indians,28.77777777777778,1.0,3.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,10.6,11.0,37.0,28.77777777777778
238,2011-10-04,DA Warner,Feroz Shah Kotla,Delhi Daredevils,Delhi Daredevils,Mumbai Indians,1,3,3,19.7,Mumbai Indians,28.77777777777778,54.0,44.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,4.2,7.2,19.7,28.77777777777778
241,2011-12-04,DA Warner,Sawai Mansingh Stadium,Delhi Daredevils,Delhi Daredevils,Rajasthan Royals,54,44,44,33.5,Rajasthan Royals,34.8,21.0,25.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,15.0,15.0,33.5,34.8
289,2011-12-05,DA Warner,"MA Chidambaram Stadium, Chepauk",Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,21,25,25,27.333333333333332,Chennai Super Kings,38.8,21.0,19.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,18.0,17.8,27.333333333333332,38.8
357,2012-07-05,DA Warner,Feroz Shah Kotla,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,21,19,19,19.7,Kolkata Knight Riders,26.285714285714285,109.0,55.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,19.6,18.6,19.7,26.285714285714285
331,2012-10-05,DA Warner,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,Deccan Chargers,Delhi Daredevils,109,55,55,47.27272727272727,Deccan Chargers,109.0,8.0,9.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,41.2,29.2,47.27272727272727,109.0
364,2012-12-05,DA Warner,"MA Chidambaram Stadium, Chepauk",Delhi Daredevils,Delhi Daredevils,Chennai Super Kings,8,9,9,27.333333333333332,Chennai Super Kings,38.8,66.0,42.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,42.6,30.4,27.333333333333332,38.8
424,2013-01-05,DA Warner,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,66,42,42,41.5,Kolkata Knight Riders,26.285714285714285,21.0,20.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,45.0,30.0,41.5,26.285714285714285
382,2013-03-04,DA Warner,Eden Gardens,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,21,20,20,8.333333333333334,Kolkata Knight Riders,26.285714285714285,8.0,15.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,45.0,29.0,8.333333333333334,26.285714285714285
428,2013-04-05,DA Warner,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,Delhi Daredevils,Sunrisers Hyderabad,8,15,15,47.27272727272727,Sunrisers Hyderabad,4.0,77.0,58.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,42.4,28.2,47.27272727272727,4.0
385,2013-06-04,DA Warner,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,77,58,58,19.7,Rajasthan Royals,34.8,13.0,18.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,36.0,28.8,19.7,34.8
433,2013-07-05,DA Warner,Sawai Mansingh Stadium,Delhi Daredevils,Delhi Daredevils,Rajasthan Royals,13,18,18,33.5,Rajasthan Royals,34.8,61.0,38.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,37.0,30.6,33.5,34.8
390,2013-09-04,DA Warner,Wankhede Stadium,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,61,38,38,37.0,Mumbai Indians,28.77777777777778,4.0,6.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,36.0,29.8,37.0,28.77777777777778
438,2013-10-05,DA Warner,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,4,6,6,19.7,Royal Challengers Bangalore,34.0,0.0,4.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,32.6,27.0,19.7,34.0
394,2013-12-04,DA Warner,Feroz Shah Kotla,Delhi Daredevils,Delhi Daredevils,Sunrisers Hyderabad,0,4,4,19.7,Sunrisers Hyderabad,4.0,61.0,51.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,31.0,24.8,19.7,4.0
481,2014-04-05,DA Warner,M Chinnaswamy Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,61,51,51,59.5,Royal Challengers Bangalore,34.0,6.0,7.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,27.8,23.4,59.5,34.0
487,2014-08-05,DA Warner,"Sardar Patel Stadium, Motera",Sunrisers Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,6,7,7,6.0,Rajasthan Royals,34.8,12.0,11.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,26.4,21.2,6.0,34.8
489,2014-10-05,DA Warner,Feroz Shah Kotla,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,12,11,11,19.7,Delhi Daredevils,26.25,55.0,32.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,16.6,15.8,19.7,26.25
493,2014-12-05,DA Warner,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,55,32,32,47.27272727272727,Mumbai Indians,28.77777777777778,61.0,28.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,26.8,21.0,47.27272727272727,28.77777777777778
551,2015-02-05,DA Warner,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,61,28,28,47.27272727272727,Chennai Super Kings,38.8,4.0,4.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,39.0,25.8,47.27272727272727,38.8
555,2015-04-05,DA Warner,Eden Gardens,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,4,4,4,8.333333333333334,Kolkata Knight Riders,26.285714285714285,24.0,19.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,27.6,16.4,8.333333333333334,26.285714285714285
558,2015-07-05,DA Warner,Brabourne Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,24,19,19,24.0,Rajasthan Royals,34.8,17.0,16.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,31.2,18.8,24.0,34.8
561,2015-09-05,DA Warner,Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Daredevils,17,16,16,41.5,Delhi Daredevils,26.25,53.0,43.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,32.2,19.8,41.5,26.25
521,2015-11-04,DA Warner,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,53,43,43,27.333333333333332,Chennai Super Kings,38.8,81.0,54.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,31.8,22.0,27.333333333333332,38.8
564,2015-11-05,DA Warner,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Kings XI Punjab,81,54,54,47.27272727272727,Kings XI Punjab,53.666666666666664,24.0,18.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,35.8,27.2,47.27272727272727,43.5
610,2016-06-05,DA Warner,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,24,18,18,47.27272727272727,Gujarat Lions,50.0,48.0,35.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,39.8,30.0,47.27272727272727,50.0
613,2016-08-05,DA Warner,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,48,35,35,29.5,Mumbai Indians,28.77777777777778,11.0,15.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,44.6,33.2,29.5,28.77777777777778
616,2016-10-05,DA Warner,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Rising Pune Supergiants,11,15,15,29.5,Rising Pune Supergiants,11.0,58.0,26.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,43.4,33.0,29.5,11.0
580,2016-12-04,DA Warner,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,58,26,26,59.5,Royal Challengers Bangalore,34.0,46.0,31.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,44.4,29.6,59.5,34.0
618,2016-12-05,DA Warner,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Daredevils,46,31,31,47.27272727272727,Delhi Daredevils,26.25,30.0,21.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,37.4,25.0,47.27272727272727,26.25
39,2017-02-05,DA Warner,Feroz Shah Kotla,Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Daredevils,30,21,21,19.7,Delhi Daredevils,26.25,14.0,9.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,38.6,25.6,19.7,26.25
1,2017-05-04,DA Warner,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,14,9,9,47.27272727272727,Royal Challengers Bangalore,34.0,40.0,34.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,31.8,20.4,47.27272727272727,34.0
43,2017-06-05,DA Warner,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,40,34,34,47.27272727272727,Rising Pune Supergiant,40.0,6.0,6.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,37.6,24.2,47.27272727272727,40.0
47,2017-08-05,DA Warner,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,6,6,6,47.27272727272727,Mumbai Indians,28.77777777777778,76.0,47.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,27.2,20.2,47.27272727272727,28.77777777777778
6,2017-09-04,DA Warner,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,76,47,47,47.27272727272727,Gujarat Lions,50.0,49.0,34.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,33.2,23.4,47.27272727272727,50.0
10,2017-12-04,DA Warner,Wankhede Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,49,34,34,37.0,Mumbai Indians,28.77777777777778,14.0,18.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,37.0,26.0,37.0,28.77777777777778
11152,2019-04-04,DA Warner,Feroz Shah Kotla Ground,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,14,18,18,14.0,Delhi Capitals,14.0,17.0,14.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,37.0,27.8,14.0,14.0
11310,2019-06-04,DA Warner,Rajiv Gandhi Intl. Cricket Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,17,14,14,17.0,Mumbai Indians,28.77777777777778,74.0,63.0,1468,31.91304347826087,1104,1468,31.91304347826087,1104,1468,31.91304347826087,1104,32.4,23.8,17.0,28.77777777777778
357,2012-07-05,DB Das,Feroz Shah Kotla,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,1,3,3,1.0,Delhi Daredevils,12.333333333333334,12.0,14.0,84,10.5,96,84,10.5,96,84,10.5,96,10.0,10.6,1.0,12.333333333333334
314,2012-08-04,DB Das,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,12,14,14,11.5,Rajasthan Royals,11.5,4.0,1.0,84,10.5,96,84,10.5,96,84,10.5,96,10.2,10.8,11.5,11.5
363,2012-12-05,DB Das,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,4,1,1,12.333333333333334,Mumbai Indians,13.5,18.0,28.0,84,10.5,96,84,10.5,96,84,10.5,96,10.0,9.4,12.333333333333334,4.0
424,2013-01-05,DB Das,Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Daredevils,18,28,28,18.0,Delhi Daredevils,12.333333333333334,23.0,17.0,84,10.5,96,84,10.5,96,84,10.5,96,10.0,13.0,18.0,12.333333333333334
275,2011-03-05,DB Ravi Teja,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,30,22,22,17.333333333333332,Kolkata Knight Riders,18.0,2.0,9.0,135,12.272727272727273,115,135,12.272727272727273,115,135,12.272727272727273,115,11.4,8.8,20.0,18.0
279,2011-05-05,DB Ravi Teja,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Deccan Chargers,Delhi Daredevils,2,9,9,17.333333333333332,Delhi Daredevils,2.0,28.0,20.0,135,12.272727272727273,115,135,12.272727272727273,115,135,12.272727272727273,115,10.6,9.0,20.0,2.0
236,2011-09-04,DB Ravi Teja,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Deccan Chargers,Rajasthan Royals,28,20,20,17.333333333333332,Rajasthan Royals,13.666666666666666,30.0,28.0,135,12.272727272727273,115,135,12.272727272727273,115,135,12.272727272727273,115,14.2,11.6,20.0,13.666666666666666
286,2011-10-05,DB Ravi Teja,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Deccan Chargers,Pune Warriors,30,28,28,17.333333333333332,Pune Warriors,17.0,14.0,10.0,135,12.272727272727273,115,135,12.272727272727273,115,135,12.272727272727273,115,19.4,16.4,20.0,30.0
240,2011-11-04,DB Ravi Teja,Eden Gardens,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,14,10,10,14.0,Kolkata Knight Riders,18.0,0.0,2.0,135,12.272727272727273,115,135,12.272727272727273,115,135,12.272727272727273,115,20.8,17.8,14.0,18.0
313,2012-07-04,DB Ravi Teja,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Deccan Chargers,Chennai Super Kings,Deccan Chargers,0,2,2,2.0,Chennai Super Kings,0.0,4.0,2.0,135,12.272727272727273,115,135,12.272727272727273,115,135,12.272727272727273,115,14.8,13.8,2.0,0.0
316,2012-09-04,DB Ravi Teja,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Deccan Chargers,Deccan Chargers,Mumbai Indians,4,2,2,2.0,Mumbai Indians,4.0,4.0,4.0,135,12.272727272727273,115,135,12.272727272727273,115,135,12.272727272727273,115,15.2,12.4,2.0,4.0
427,2013-03-05,DH Yagnik,Eden Gardens,Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,10,6,6,10.0,Kolkata Knight Riders,13.0,16.0,11.0,42,7.0,37,42,7.0,37,42,7.0,37,5.2,5.2,10.0,13.0
389,2013-08-04,DH Yagnik,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,16,11,11,7.75,Kolkata Knight Riders,13.0,12.0,8.0,42,7.0,37,42,7.0,37,42,7.0,37,8.2,7.2,7.75,13.0
150,2009-08-05,DJ Bravo,Buffalo Park,Mumbai Indians,Mumbai Indians,Delhi Daredevils,35,33,33,35.0,Delhi Daredevils,13.6,70.0,62.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,20.2,19.8,35.0,13.6
157,2009-12-05,DJ Bravo,SuperSport Park,Mumbai Indians,Kings XI Punjab,Mumbai Indians,70,62,62,41.5,Kings XI Punjab,18.25,2.0,8.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,33.8,31.4,41.5,18.25
207,2010-03-04,DJ Bravo,Brabourne Stadium,Mumbai Indians,Mumbai Indians,Deccan Chargers,2,8,8,2.0,Deccan Chargers,17.5,2.0,3.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,34.0,31.8,2.0,17.5
211,2010-06-04,DJ Bravo,"MA Chidambaram Stadium, Chepauk",Mumbai Indians,Chennai Super Kings,Mumbai Indians,2,3,3,10.88888888888889,Chennai Super Kings,2.0,19.0,19.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,24.4,24.4,10.88888888888889,2.0
308,2012-04-04,DJ Bravo,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Mumbai Indians,19,19,19,10.88888888888889,Mumbai Indians,25.0,12.0,4.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,25.6,25.0,10.88888888888889,26.666666666666668
352,2012-04-05,DJ Bravo,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Deccan Chargers,12,4,4,10.88888888888889,Deccan Chargers,17.5,40.0,34.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,21.0,19.2,10.88888888888889,17.5
355,2012-06-05,DJ Bravo,Wankhede Stadium,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,40,34,34,32.75,Mumbai Indians,25.0,43.0,19.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,15.0,13.6,32.75,26.666666666666668
313,2012-07-04,DJ Bravo,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Chennai Super Kings,Chennai Super Kings,Deccan Chargers,43,19,19,43.0,Deccan Chargers,17.5,22.0,31.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,23.2,15.8,43.0,17.5
318,2012-10-04,DJ Bravo,Feroz Shah Kotla,Chennai Super Kings,Chennai Super Kings,Delhi Daredevils,22,31,31,22.0,Delhi Daredevils,13.6,10.0,15.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,27.2,21.4,22.0,13.6
361,2012-10-05,DJ Bravo,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,10,15,15,11.333333333333334,Rajasthan Royals,10.0,25.0,15.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,25.4,20.6,11.333333333333334,10.0
320,2012-12-04,DJ Bravo,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,25,15,15,10.88888888888889,Royal Challengers Bangalore,23.0,9.0,7.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,28.0,22.8,10.88888888888889,23.0
430,2013-05-05,DJ Bravo,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,9,7,7,32.75,Mumbai Indians,25.0,10.0,17.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,21.8,17.4,32.75,26.666666666666668
386,2013-06-04,DJ Bravo,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,10,17,17,10.88888888888889,Mumbai Indians,25.0,23.0,11.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,15.2,17.0,10.88888888888889,26.666666666666668
442,2013-12-05,DJ Bravo,Sawai Mansingh Stadium,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,23,11,11,11.333333333333334,Rajasthan Royals,10.0,25.0,21.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,15.4,13.0,11.333333333333334,10.0
551,2015-02-05,DJ Bravo,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,25,21,21,21.5,Sunrisers Hyderabad,21.5,2.0,3.0,574,17.393939393939394,477,574,17.393939393939394,477,574,17.393939393939394,477,18.4,14.2,21.5,21.5
