match_id,bowler,date,venue,wickets,balls,runs_conceded,economy,wickets_next_match
350,R Vinay Kumar,2012-02-05,M Chinnaswamy Stadium,0,23,32,8.347826086956522,2.0
350,RJ Harris,2012-02-05,M Chinnaswamy Stadium,1,12,21,10.5,4.0
350,Z Khan,2012-02-05,M Chinnaswamy Stadium,2,25,29,6.959999999999999,0.0
351,A Nehra,2012-03-05,Subrata Roy Sahara Stadium,3,24,19,4.75,0.0
351,AB Dinda,2012-03-05,Subrata Roy Sahara Stadium,1,25,33,7.919999999999999,0.0
351,B Kumar,2012-03-05,Subrata Roy Sahara Stadium,2,18,9,3.0,2.0
351,Harbhajan Singh,2012-03-05,Subrata Roy Sahara Stadium,2,25,17,4.08,0.0
351,JEC Franklin,2012-03-05,Subrata Roy Sahara Stadium,0,18,20,6.666666666666667,1.0
351,M Kartik,2012-03-05,Subrata Roy Sahara Stadium,0,19,22,6.947368421052632,1.0
351,MJ Clarke,2012-03-05,Subrata Roy Sahara Stadium,1,12,9,4.5,0.0
351,MM Patel,2012-03-05,Subrata Roy Sahara Stadium,1,25,23,5.52,0.0
351,NLTC Perera,2012-03-05,Subrata Roy Sahara Stadium,0,6,8,8.0,3.0
351,PP Ojha,2012-03-05,Subrata Roy Sahara Stadium,1,25,23,5.52,1.0
351,SL Malinga,2012-03-05,Subrata Roy Sahara Stadium,2,27,22,4.888888888888889,4.0
351,WD Parnell,2012-03-05,Subrata Roy Sahara Stadium,2,25,17,4.08,0.0
352,A Ashish Reddy,2012-04-05,"MA Chidambaram Stadium, Chepauk",1,13,15,6.923076923076923,1.0
352,A Mishra,2012-04-05,"MA Chidambaram Stadium, Chepauk",1,12,18,9.0,2.0
352,AA Jhunjhunwala,2012-04-05,"MA Chidambaram Stadium, Chepauk",1,18,13,4.333333333333333,0.0
352,Ankit Sharma,2012-04-05,"MA Chidambaram Stadium, Chepauk",0,12,13,6.5,0.0
352,BW Hilfenhaus,2012-04-05,"MA Chidambaram Stadium, Chepauk",1,24,31,7.75,2.0
352,DJ Bravo,2012-04-05,"MA Chidambaram Stadium, Chepauk",2,25,34,8.16,3.0
352,DT Christian,2012-04-05,"MA Chidambaram Stadium, Chepauk",1,25,34,8.16,0.0
352,DW Steyn,2012-04-05,"MA Chidambaram Stadium, Chepauk",0,24,25,6.25,0.0
352,JA Morkel,2012-04-05,"MA Chidambaram Stadium, Chepauk",1,18,16,5.333333333333333,0.0
352,R Ashwin,2012-04-05,"MA Chidambaram Stadium, Chepauk",0,19,18,5.684210526315789,1.0
352,RA Jadeja,2012-04-05,"MA Chidambaram Stadium, Chepauk",0,18,25,8.333333333333334,2.0
352,SB Jakati,2012-04-05,"MA Chidambaram Stadium, Chepauk",0,12,17,8.5,0.0
352,SK Raina,2012-04-05,"MA Chidambaram Stadium, Chepauk",1,6,5,5.0,0.0
352,V Pratap Singh,2012-04-05,"MA Chidambaram Stadium, Chepauk",2,19,34,10.736842105263158,1.0
353,AB Dinda,2012-05-05,Eden Gardens,0,13,27,12.461538461538462,2.0
353,AD Mathews,2012-05-05,Eden Gardens,2,24,17,4.25,0.0
353,B Kumar,2012-05-05,Eden Gardens,2,28,18,3.8571428571428568,1.0
353,Iqbal Abdulla,2012-05-05,Eden Gardens,1,25,25,6.0,1.0
353,JH Kallis,2012-05-05,Eden Gardens,1,13,15,6.923076923076923,2.0
353,M Kartik,2012-05-05,Eden Gardens,1,26,20,4.615384615384616,0.0
353,M de Lange,2012-05-05,Eden Gardens,3,27,31,6.888888888888889,1.0
353,MJ Clarke,2012-05-05,Eden Gardens,0,12,14,7.0,1.0
353,R Bhatia,2012-05-05,Eden Gardens,1,24,27,6.75,0.0
353,SP Narine,2012-05-05,Eden Gardens,2,24,13,3.25,5.0
353,WD Parnell,2012-05-05,Eden Gardens,0,26,35,8.076923076923077,1.0
353,YK Pathan,2012-05-05,Eden Gardens,0,13,22,10.153846153846155,0.0
354,AA Chavan,2012-05-05,"Punjab Cricket Association Stadium, Mohali",0,18,32,10.666666666666666,0.0
354,Azhar Mahmood,2012-05-05,"Punjab Cricket Association Stadium, Mohali",0,25,36,8.639999999999999,0.0
354,J Botha,2012-05-05,"Punjab Cricket Association Stadium, Mohali",2,25,20,4.8,1.0
354,P Awana,2012-05-05,"Punjab Cricket Association Stadium, Mohali",0,26,32,7.384615384615385,2.0
354,P Kumar,2012-05-05,"Punjab Cricket Association Stadium, Mohali",0,25,31,7.4399999999999995,3.0
354,PP Chawla,2012-05-05,"Punjab Cricket Association Stadium, Mohali",2,24,38,9.5,1.0
354,RJ Harris,2012-05-05,"Punjab Cricket Association Stadium, Mohali",4,24,34,8.5,1.0
354,SK Trivedi,2012-05-05,"Punjab Cricket Association Stadium, Mohali",1,24,28,7.0,1.0
354,SR Watson,2012-05-05,"Punjab Cricket Association Stadium, Mohali",2,26,20,4.615384615384616,0.0
354,STR Binny,2012-05-05,"Punjab Cricket Association Stadium, Mohali",1,6,8,8.0,1.0
354,SW Tait,2012-05-05,"Punjab Cricket Association Stadium, Mohali",2,28,14,3.0,3.0
355,BW Hilfenhaus,2012-06-05,Wankhede Stadium,2,24,34,8.5,2.0
355,DJ Bravo,2012-06-05,Wankhede Stadium,3,26,37,8.538461538461538,0.0
355,DR Smith,2012-06-05,Wankhede Stadium,0,12,26,13.0,1.0
355,Harbhajan Singh,2012-06-05,Wankhede Stadium,0,20,12,3.5999999999999996,0.0
355,JA Morkel,2012-06-05,Wankhede Stadium,0,18,34,11.333333333333334,0.0
355,MM Patel,2012-06-05,Wankhede Stadium,0,25,45,10.799999999999999,1.0
355,R Ashwin,2012-06-05,Wankhede Stadium,1,25,27,6.4799999999999995,1.0
355,RA Jadeja,2012-06-05,Wankhede Stadium,2,12,12,6.0,1.0
355,RP Singh,2012-06-05,Wankhede Stadium,3,25,27,6.4799999999999995,0.0
355,SB Jakati,2012-06-05,Wankhede Stadium,0,18,27,9.0,0.0
355,SL Malinga,2012-06-05,Wankhede Stadium,4,25,24,5.76,0.0
356,A Ashish Reddy,2012-06-05,M Chinnaswamy Stadium,1,25,35,8.399999999999999,2.0
356,A Mishra,2012-06-05,M Chinnaswamy Stadium,2,24,28,7.0,0.0
356,A Mithun,2012-06-05,M Chinnaswamy Stadium,0,19,32,10.105263157894738,1.0
356,Anand Rajan,2012-06-05,M Chinnaswamy Stadium,1,25,42,10.08,1.0
356,CH Gayle,2012-06-05,M Chinnaswamy Stadium,0,6,6,6.0,1.0
356,DW Steyn,2012-06-05,M Chinnaswamy Stadium,0,18,30,10.0,3.0
356,J Syed Mohammad,2012-06-05,M Chinnaswamy Stadium,1,18,27,9.0,0.0
356,M Muralitharan,2012-06-05,M Chinnaswamy Stadium,0,24,18,4.5,2.0
356,S Dhawan,2012-06-05,M Chinnaswamy Stadium,0,6,11,11.0,1.0
356,TM Dilshan,2012-06-05,M Chinnaswamy Stadium,0,6,17,17.0,0.0
356,V Pratap Singh,2012-06-05,M Chinnaswamy Stadium,1,19,33,10.421052631578949,1.0
356,Z Khan,2012-06-05,M Chinnaswamy Stadium,0,25,31,7.4399999999999995,0.0
357,B Lee,2012-07-05,Feroz Shah Kotla,1,25,38,9.12,0.0
357,IK Pathan,2012-07-05,Feroz Shah Kotla,0,19,27,8.526315789473685,1.0
357,JH Kallis,2012-07-05,Feroz Shah Kotla,2,24,20,5.0,0.0
357,M Morkel,2012-07-05,Feroz Shah Kotla,1,25,34,8.16,0.0
357,PJ Sangwan,2012-07-05,Feroz Shah Kotla,1,25,37,8.879999999999999,0.0
357,R Bhatia,2012-07-05,Feroz Shah Kotla,0,24,26,6.5,0.0
357,S Nadeem,2012-07-05,Feroz Shah Kotla,0,24,32,8.0,2.0
357,SP Narine,2012-07-05,Feroz Shah Kotla,5,25,18,4.319999999999999,0.0
357,UT Yadav,2012-07-05,Feroz Shah Kotla,2,27,27,6.0,0.0
357,VR Aaron,2012-07-05,Feroz Shah Kotla,1,24,18,4.5,0.0
358,A Nehra,2012-08-05,Subrata Roy Sahara Stadium,0,18,33,11.0,1.0
358,AA Chavan,2012-08-05,Subrata Roy Sahara Stadium,0,13,19,8.76923076923077,1.0
358,AD Mathews,2012-08-05,Subrata Roy Sahara Stadium,0,18,15,5.0,1.0
358,B Kumar,2012-08-05,Subrata Roy Sahara Stadium,1,18,17,5.666666666666667,0.0
358,J Botha,2012-08-05,Subrata Roy Sahara Stadium,1,24,25,6.25,0.0
358,M Kartik,2012-08-05,Subrata Roy Sahara Stadium,0,18,32,10.666666666666666,2.0
358,MJ Clarke,2012-08-05,Subrata Roy Sahara Stadium,1,12,12,6.0,0.0
358,SK Trivedi,2012-08-05,Subrata Roy Sahara Stadium,1,19,19,6.0,2.0
358,SR Watson,2012-08-05,Subrata Roy Sahara Stadium,0,25,27,6.4799999999999995,1.0
358,STR Binny,2012-08-05,Subrata Roy Sahara Stadium,1,18,12,4.0,0.0
358,SW Tait,2012-08-05,Subrata Roy Sahara Stadium,3,24,13,3.25,1.0
358,WD Parnell,2012-08-05,Subrata Roy Sahara Stadium,1,12,12,6.0,3.0
359,A Ashish Reddy,2012-08-05,"Rajiv Gandhi International Stadium, Uppal",2,25,36,8.639999999999999,1.0
359,A Mishra,2012-08-05,"Rajiv Gandhi International Stadium, Uppal",0,12,20,10.0,3.0
359,Azhar Mahmood,2012-08-05,"Rajiv Gandhi International Stadium, Uppal",0,26,25,5.76923076923077,3.0
359,DJ Hussey,2012-08-05,"Rajiv Gandhi International Stadium, Uppal",2,6,2,2.0,0.0
359,J Theron,2012-08-05,"Rajiv Gandhi International Stadium, Uppal",1,24,29,7.25,1.0
359,P Awana,2012-08-05,"Rajiv Gandhi International Stadium, Uppal",2,25,26,6.239999999999999,2.0
359,P Kumar,2012-08-05,"Rajiv Gandhi International Stadium, Uppal",3,24,15,3.75,2.0
359,PP Chawla,2012-08-05,"Rajiv Gandhi International Stadium, Uppal",1,24,33,8.25,1.0
360,HV Patel,2012-09-05,Wankhede Stadium,2,24,24,6.0,1.0
360,Harbhajan Singh,2012-09-05,Wankhede Stadium,0,24,18,4.5,0.0
360,J Syed Mohammad,2012-09-05,Wankhede Stadium,0,25,37,8.879999999999999,0.0
360,KA Pollard,2012-09-05,Wankhede Stadium,0,19,32,10.105263157894738,1.0
360,M Muralitharan,2012-09-05,Wankhede Stadium,2,24,24,6.0,2.0
360,PP Ojha,2012-09-05,Wankhede Stadium,1,13,24,11.076923076923078,1.0
360,R Vinay Kumar,2012-09-05,Wankhede Stadium,2,25,33,7.919999999999999,3.0
360,RG Sharma,2012-09-05,Wankhede Stadium,0,6,16,16.0,0.0
360,RP Singh,2012-09-05,Wankhede Stadium,0,24,28,7.0,4.0
360,SL Malinga,2012-09-05,Wankhede Stadium,0,25,19,4.56,0.0
360,Z Khan,2012-09-05,Wankhede Stadium,0,24,16,4.0,2.0
361,BW Hilfenhaus,2012-10-05,Sawai Mansingh Stadium,2,24,8,2.0,3.0
361,DJ Bravo,2012-10-05,Sawai Mansingh Stadium,0,20,36,10.799999999999999,0.0
361,J Botha,2012-10-05,Sawai Mansingh Stadium,0,24,23,5.75,1.0
361,JA Morkel,2012-10-05,Sawai Mansingh Stadium,0,19,18,5.684210526315789,1.0
361,R Ashwin,2012-10-05,Sawai Mansingh Stadium,1,12,13,6.5,1.0
361,RA Jadeja,2012-10-05,Sawai Mansingh Stadium,1,24,21,5.25,0.0
361,SK Trivedi,2012-10-05,Sawai Mansingh Stadium,2,25,17,4.08,0.0
361,SR Watson,2012-10-05,Sawai Mansingh Stadium,1,19,31,9.789473684210527,1.0
361,SW Tait,2012-10-05,Sawai Mansingh Stadium,1,24,10,2.5,1.0
362,AD Mathews,2012-11-05,Subrata Roy Sahara Stadium,1,19,13,4.105263157894737,0.0
362,B Kumar,2012-11-05,Subrata Roy Sahara Stadium,0,25,39,9.36,1.0
362,HV Patel,2012-11-05,Subrata Roy Sahara Stadium,1,24,36,9.0,1.0
362,K Upadhyay,2012-11-05,Subrata Roy Sahara Stadium,0,24,33,8.25,0.0
362,M Muralitharan,2012-11-05,Subrata Roy Sahara Stadium,2,24,16,4.0,0.0
362,R Sharma,2012-11-05,Subrata Roy Sahara Stadium,1,25,30,7.199999999999999,1.0
362,R Vinay Kumar,2012-11-05,Subrata Roy Sahara Stadium,3,24,32,8.0,3.0
362,Z Khan,2012-11-05,Subrata Roy Sahara Stadium,2,24,21,5.25,1.0
363,B Lee,2012-12-05,Eden Gardens,0,25,43,10.319999999999999,2.0
363,DR Smith,2012-12-05,Eden Gardens,1,25,31,7.4399999999999995,0.0
363,Harbhajan Singh,2012-12-05,Eden Gardens,0,6,7,7.0,1.0
363,JH Kallis,2012-12-05,Eden Gardens,0,26,38,8.76923076923077,0.0
363,KA Pollard,2012-12-05,Eden Gardens,1,25,28,6.72,0.0
363,MM Patel,2012-12-05,Eden Gardens,1,24,32,8.0,0.0
363,PP Ojha,2012-12-05,Eden Gardens,1,18,26,8.666666666666666,2.0
363,R Bhatia,2012-12-05,Eden Gardens,0,24,41,10.25,2.0
363,SL Malinga,2012-12-05,Eden Gardens,0,24,27,6.75,2.0
363,SP Narine,2012-12-05,Eden Gardens,0,24,28,7.0,5.0
363,Shakib Al Hasan,2012-12-05,Eden Gardens,1,24,27,6.75,2.0
364,BW Hilfenhaus,2012-12-05,"MA Chidambaram Stadium, Chepauk",3,26,25,5.76923076923077,1.0
364,DJ Bravo,2012-12-05,"MA Chidambaram Stadium, Chepauk",0,26,20,4.615384615384616,2.0
364,IK Pathan,2012-12-05,"MA Chidambaram Stadium, Chepauk",1,12,15,7.5,0.0
364,JA Morkel,2012-12-05,"MA Chidambaram Stadium, Chepauk",1,25,14,3.36,0.0
364,M Morkel,2012-12-05,"MA Chidambaram Stadium, Chepauk",0,24,31,7.75,1.0
364,R Ashwin,2012-12-05,"MA Chidambaram Stadium, Chepauk",1,24,17,4.25,1.0
364,RA Jadeja,2012-12-05,"MA Chidambaram Stadium, Chepauk",0,6,11,11.0,0.0
364,UT Yadav,2012-12-05,"MA Chidambaram Stadium, Chepauk",0,19,23,7.2631578947368425,0.0
364,VR Aaron,2012-12-05,"MA Chidambaram Stadium, Chepauk",0,20,28,8.4,2.0
382,A Nehra,2013-03-04,Eden Gardens,1,18,20,6.666666666666667,2.0
382,AD Russell,2013-03-04,Eden Gardens,0,19,23,7.2631578947368425,0.0
382,B Lee,2013-03-04,Eden Gardens,2,25,39,9.36,1.0
382,IK Pathan,2013-03-04,Eden Gardens,0,12,15,7.5,0.0
382,J Botha,2013-03-04,Eden Gardens,1,22,22,6.0,0.0
382,JH Kallis,2013-03-04,Eden Gardens,0,20,21,6.3,1.0
382,L Balaji,2013-03-04,Eden Gardens,1,24,20,5.0,1.0
382,LR Shukla,2013-03-04,Eden Gardens,0,6,8,8.0,1.0
382,R Bhatia,2013-03-04,Eden Gardens,2,25,22,5.279999999999999,1.0
382,S Nadeem,2013-03-04,Eden Gardens,2,24,22,5.5,1.0
382,SP Narine,2013-03-04,Eden Gardens,5,24,13,3.25,2.0
382,UT Yadav,2013-03-04,Eden Gardens,0,20,21,6.3,4.0
383,DT Christian,2013-04-04,M Chinnaswamy Stadium,0,25,41,9.84,1.0
383,Harbhajan Singh,2013-04-04,M Chinnaswamy Stadium,1,25,20,4.8,2.0
383,JD Unadkat,2013-04-04,M Chinnaswamy Stadium,0,24,26,6.5,2.0
383,JJ Bumrah,2013-04-04,M Chinnaswamy Stadium,3,24,32,8.0,0.0
383,KA Pollard,2013-04-04,M Chinnaswamy Stadium,0,6,15,15.0,1.0
383,M Kartik,2013-04-04,M Chinnaswamy Stadium,2,25,22,5.279999999999999,1.0
383,M Muralitharan,2013-04-04,M Chinnaswamy Stadium,0,24,30,7.5,1.0
383,MG Johnson,2013-04-04,M Chinnaswamy Stadium,1,20,13,3.9,1.0
383,MM Patel,2013-04-04,M Chinnaswamy Stadium,0,24,40,10.0,3.0
383,R Vinay Kumar,2013-04-04,M Chinnaswamy Stadium,3,24,27,6.75,1.0
384,A Ashish Reddy,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",1,12,21,10.5,1.0
384,A Mishra,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",3,24,19,4.75,1.0
384,AB Dinda,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",2,25,28,6.72,0.0
384,AD Mathews,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",0,12,16,8.0,1.0
384,B Kumar,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",1,24,17,4.25,0.0
384,CL White,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",0,6,2,2.0,1.0
384,DW Steyn,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",3,23,11,2.869565217391304,1.0
384,I Sharma,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",0,25,21,5.04,3.0
384,NLTC Perera,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",3,25,28,6.72,1.0
384,R Sharma,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",1,24,21,5.25,1.0
384,Yuvraj Singh,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",1,12,8,4.0,2.0
385,A Nehra,2013-06-04,Feroz Shah Kotla,2,25,30,7.199999999999999,3.0
385,AD Russell,2013-06-04,Feroz Shah Kotla,0,19,30,9.473684210526317,1.0
385,IK Pathan,2013-06-04,Feroz Shah Kotla,0,24,31,7.75,1.0
385,J Botha,2013-06-04,Feroz Shah Kotla,0,6,19,19.0,1.0
385,KK Cooper,2013-06-04,Feroz Shah Kotla,3,26,28,6.461538461538462,3.0
385,R Shukla,2013-06-04,Feroz Shah Kotla,2,21,24,6.857142857142857,2.0
385,S Badree,2013-06-04,Feroz Shah Kotla,0,25,33,7.919999999999999,1.0
385,S Nadeem,2013-06-04,Feroz Shah Kotla,1,24,22,5.5,0.0
385,S Sreesanth,2013-06-04,Feroz Shah Kotla,1,24,18,4.5,1.0
385,SK Trivedi,2013-06-04,Feroz Shah Kotla,0,24,35,8.75,3.0
385,STR Binny,2013-06-04,Feroz Shah Kotla,0,6,11,11.0,0.0
385,UT Yadav,2013-06-04,Feroz Shah Kotla,4,24,24,6.0,0.0
386,AS Rajpoot,2013-06-04,"MA Chidambaram Stadium, Chepauk",1,19,24,7.578947368421053,0.0
386,B Laughlin,2013-06-04,"MA Chidambaram Stadium, Chepauk",1,21,22,6.285714285714286,0.0
386,DJ Bravo,2013-06-04,"MA Chidambaram Stadium, Chepauk",2,26,42,9.692307692307693,3.0
386,DP Nannes,2013-06-04,"MA Chidambaram Stadium, Chepauk",1,24,18,4.5,3.0
386,Harbhajan Singh,2013-06-04,"MA Chidambaram Stadium, Chepauk",2,24,31,7.75,1.0
386,KA Pollard,2013-06-04,"MA Chidambaram Stadium, Chepauk",1,27,37,8.222222222222221,2.0
386,MG Johnson,2013-06-04,"MA Chidambaram Stadium, Chepauk",1,26,20,4.615384615384616,2.0
386,PP Ojha,2013-06-04,"MA Chidambaram Stadium, Chepauk",2,24,16,4.0,2.0
386,R Ashwin,2013-06-04,"MA Chidambaram Stadium, Chepauk",1,24,21,5.25,1.0
386,RA Jadeja,2013-06-04,"MA Chidambaram Stadium, Chepauk",0,12,12,6.0,1.0
387,AB Dinda,2013-07-04,Subrata Roy Sahara Stadium,0,13,27,12.461538461538462,0.0
387,AD Mathews,2013-07-04,Subrata Roy Sahara Stadium,1,12,12,6.0,0.0
387,Azhar Mahmood,2013-07-04,Subrata Roy Sahara Stadium,3,24,19,4.75,0.0
387,B Kumar,2013-07-04,Subrata Roy Sahara Stadium,0,12,16,8.0,1.0
387,MR Marsh,2013-07-04,Subrata Roy Sahara Stadium,0,22,22,6.0,0.0
387,P Awana,2013-07-04,Subrata Roy Sahara Stadium,2,24,16,4.0,0.0
387,P Kumar,2013-07-04,Subrata Roy Sahara Stadium,2,25,30,7.199999999999999,0.0
387,PP Chawla,2013-07-04,Subrata Roy Sahara Stadium,1,24,19,4.75,0.0
387,R Sharma,2013-07-04,Subrata Roy Sahara Stadium,1,18,20,6.666666666666667,2.0
387,RJ Harris,2013-07-04,Subrata Roy Sahara Stadium,1,24,12,3.0,0.0
388,A Ashish Reddy,2013-07-04,"Rajiv Gandhi International Stadium, Uppal",1,6,7,7.0,0.0
388,A Mishra,2013-07-04,"Rajiv Gandhi International Stadium, Uppal",1,24,15,3.75,1.0
388,Ankit Sharma,2013-07-04,"Rajiv Gandhi International Stadium, Uppal",0,12,17,8.5,1.0
388,DW Steyn,2013-07-04,"Rajiv Gandhi International Stadium, Uppal",1,32,46,8.625,2.0
388,GH Vihari,2013-07-04,"Rajiv Gandhi International Stadium, Uppal",1,6,5,5.0,0.0
388,I Sharma,2013-07-04,"Rajiv Gandhi International Stadium, Uppal",3,24,27,6.75,2.0
388,JD Unadkat,2013-07-04,"Rajiv Gandhi International Stadium, Uppal",2,25,23,5.52,0.0
388,M Kartik,2013-07-04,"Rajiv Gandhi International Stadium, Uppal",1,26,24,5.538461538461539,2.0
388,M Muralitharan,2013-07-04,"Rajiv Gandhi International Stadium, Uppal",1,25,17,4.08,0.0
388,MC Henriques,2013-07-04,"Rajiv Gandhi International Stadium, Uppal",2,19,13,4.105263157894737,2.0
388,NLTC Perera,2013-07-04,"Rajiv Gandhi International Stadium, Uppal",1,25,20,4.8,2.0
388,R Vinay Kumar,2013-07-04,"Rajiv Gandhi International Stadium, Uppal",1,31,46,8.903225806451612,2.0
389,B Lee,2013-08-04,Sawai Mansingh Stadium,1,25,19,4.56,1.0
389,JH Kallis,2013-08-04,Sawai Mansingh Stadium,1,25,27,6.4799999999999995,0.0
389,KK Cooper,2013-08-04,Sawai Mansingh Stadium,3,25,14,3.36,0.0
389,LR Shukla,2013-08-04,Sawai Mansingh Stadium,1,12,14,7.0,1.0
389,Mohammed Shami,2013-08-04,Sawai Mansingh Stadium,0,18,26,8.666666666666666,1.0
389,R Bhatia,2013-08-04,Sawai Mansingh Stadium,1,18,21,7.0,0.0
389,R Shukla,2013-08-04,Sawai Mansingh Stadium,2,20,26,7.8,1.0
389,S Sreesanth,2013-08-04,Sawai Mansingh Stadium,1,25,24,5.76,0.0
389,SK Trivedi,2013-08-04,Sawai Mansingh Stadium,3,24,23,5.75,0.0
389,SP Narine,2013-08-04,Sawai Mansingh Stadium,2,24,28,7.0,0.0
389,SW Tait,2013-08-04,Sawai Mansingh Stadium,1,26,27,6.230769230769231,0.0
390,A Nehra,2013-09-04,Wankhede Stadium,3,24,49,12.25,1.0
390,BMAJ Mendis,2013-09-04,Wankhede Stadium,0,12,20,10.0,1.0
390,Harbhajan Singh,2013-09-04,Wankhede Stadium,1,24,25,6.25,1.0
390,IK Pathan,2013-09-04,Wankhede Stadium,1,24,37,9.25,1.0
390,KA Pollard,2013-09-04,Wankhede Stadium,2,26,33,7.615384615384616,0.0
390,M Morkel,2013-09-04,Wankhede Stadium,1,25,42,10.08,2.0
390,MG Johnson,2013-09-04,Wankhede Stadium,2,25,48,11.52,1.0
390,PP Ojha,2013-09-04,Wankhede Stadium,2,25,29,6.959999999999999,0.0
390,S Nadeem,2013-09-04,Wankhede Stadium,0,18,26,8.666666666666666,2.0
390,SL Malinga,2013-09-04,Wankhede Stadium,2,24,20,5.0,0.0
390,UT Yadav,2013-09-04,Wankhede Stadium,0,21,25,7.142857142857143,0.0
391,AS Rajpoot,2013-10-04,"Punjab Cricket Association Stadium, Mohali",0,6,10,10.0,0.0
391,CH Morris,2013-10-04,"Punjab Cricket Association Stadium, Mohali",2,24,27,6.75,0.0
391,DJ Bravo,2013-10-04,"Punjab Cricket Association Stadium, Mohali",3,26,25,5.76923076923077,3.0
391,P Awana,2013-10-04,"Punjab Cricket Association Stadium, Mohali",0,12,20,10.0,2.0
391,P Kumar,2013-10-04,"Punjab Cricket Association Stadium, Mohali",0,15,17,6.8,0.0
391,PP Chawla,2013-10-04,"Punjab Cricket Association Stadium, Mohali",0,24,21,5.25,1.0
391,R Ashwin,2013-10-04,"Punjab Cricket Association Stadium, Mohali",1,18,22,7.333333333333333,1.0
391,R Sathish,2013-10-04,"Punjab Cricket Association Stadium, Mohali",0,6,15,15.0,1.0
391,RA Jadeja,2013-10-04,"Punjab Cricket Association Stadium, Mohali",1,24,29,7.25,3.0
392,JD Unadkat,2013-11-04,M Chinnaswamy Stadium,0,24,34,8.5,0.0
392,JH Kallis,2013-11-04,M Chinnaswamy Stadium,0,26,28,6.461538461538462,1.0
392,L Balaji,2013-11-04,M Chinnaswamy Stadium,1,23,31,8.08695652173913,1.0
392,M Muralitharan,2013-11-04,M Chinnaswamy Stadium,0,25,29,6.959999999999999,0.0
392,MC Henriques,2013-11-04,M Chinnaswamy Stadium,2,25,23,5.52,2.0
392,PJ Sangwan,2013-11-04,M Chinnaswamy Stadium,0,14,31,13.285714285714285,0.0
392,R Bhatia,2013-11-04,M Chinnaswamy Stadium,0,7,9,7.7142857142857135,0.0
392,R McLaren,2013-11-04,M Chinnaswamy Stadium,1,20,32,9.6,3.0
392,R Vinay Kumar,2013-11-04,M Chinnaswamy Stadium,2,24,36,9.0,3.0
392,RP Singh,2013-11-04,M Chinnaswamy Stadium,4,25,26,6.239999999999999,1.0
392,SP Narine,2013-11-04,M Chinnaswamy Stadium,0,24,17,4.25,0.0
393,AB Dinda,2013-11-04,Subrata Roy Sahara Stadium,0,18,21,7.0,2.0
393,AD Mathews,2013-11-04,Subrata Roy Sahara Stadium,0,24,27,6.75,0.0
393,B Kumar,2013-11-04,Subrata Roy Sahara Stadium,1,26,38,8.76923076923077,0.0
393,JP Faulkner,2013-11-04,Subrata Roy Sahara Stadium,2,25,16,3.84,0.0
393,KK Cooper,2013-11-04,Subrata Roy Sahara Stadium,0,24,26,6.5,1.0
393,MR Marsh,2013-11-04,Subrata Roy Sahara Stadium,0,6,10,10.0,2.0
393,R Sharma,2013-11-04,Subrata Roy Sahara Stadium,2,24,16,4.0,0.0
393,S Sreesanth,2013-11-04,Subrata Roy Sahara Stadium,0,17,37,13.058823529411764,0.0
393,SK Trivedi,2013-11-04,Subrata Roy Sahara Stadium,0,25,30,7.199999999999999,0.0
393,Yuvraj Singh,2013-11-04,Subrata Roy Sahara Stadium,2,25,26,6.239999999999999,0.0
394,A Mishra,2013-12-04,Feroz Shah Kotla,1,24,15,3.75,2.0
394,DW Steyn,2013-12-04,Feroz Shah Kotla,2,25,10,2.4,0.0
394,I Sharma,2013-12-04,Feroz Shah Kotla,2,27,32,7.111111111111111,2.0
394,IK Pathan,2013-12-04,Feroz Shah Kotla,1,21,18,5.142857142857143,2.0
394,J Botha,2013-12-04,Feroz Shah Kotla,1,18,11,3.6666666666666665,2.0
394,M Morkel,2013-12-04,Feroz Shah Kotla,2,25,26,6.239999999999999,1.0
394,NLTC Perera,2013-12-04,Feroz Shah Kotla,2,24,31,7.75,0.0
394,S Kaul,2013-12-04,Feroz Shah Kotla,1,12,8,4.0,1.0
394,S Nadeem,2013-12-04,Feroz Shah Kotla,2,24,17,4.25,1.0
394,UT Yadav,2013-12-04,Feroz Shah Kotla,0,18,32,10.666666666666666,2.0
423,A Mishra,2013-01-05,"Rajiv Gandhi International Stadium, Uppal",2,24,24,6.0,1.0
423,DR Smith,2013-01-05,"Rajiv Gandhi International Stadium, Uppal",0,6,15,15.0,0.0
423,DS Kulkarni,2013-01-05,"Rajiv Gandhi International Stadium, Uppal",1,13,12,5.538461538461539,0.0
423,DW Steyn,2013-01-05,"Rajiv Gandhi International Stadium, Uppal",0,26,25,5.76923076923077,2.0
423,Harbhajan Singh,2013-01-05,"Rajiv Gandhi International Stadium, Uppal",1,25,34,8.16,1.0
423,I Sharma,2013-01-05,"Rajiv Gandhi International Stadium, Uppal",2,25,14,3.36,1.0
