runs_scored,balls_faced,fours,sixes,team,opponent,venue,season,strike_rate,runs_last_5,sr_last_5,venue_avg_runs,pvt_avg_runs,pvt_matches,avg_pvp_sr,career_matches,career_avg_runs,career_avg_sr,label
6,13,0,0,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2013,46.15384615384615,27.4,100.58324992674173,25.75,34.333333333333336,3,81.92307692307692,62,22.693548387096776,112.99769777892149,34
7,8,1,0,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2013,87.5,17.0,108.09415584415584,27.083333333333332,36.04347826086956,23,129.6875,83,28.27710843373494,121.74087643647626,51
7,13,0,0,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,2013,53.84615384615385,4.0,51.92307692307692,3.5,7.0,1,53.84615384615385,2,4.0,51.92307692307692,0
13,6,0,2,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,2013,216.66666666666666,5.2,115.71428571428571,15.409090909090908,9.461538461538462,13,181.81818181818184,6,4.333333333333333,96.42857142857143,3
25,22,4,0,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,2013,113.63636363636364,13.6,88.9364230540701,21.0,18.157894736842106,19,117.4099167425085,75,21.226666666666667,123.39244119672607,19
7,8,1,0,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2013,87.5,29.8,112.44949494949495,30.456521739130434,32.6,20,131.16666666666669,56,25.839285714285715,113.0223221083984,31
14,13,2,1,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,107.6923076923077,36.4,104.61075696009816,49.0,32.61904761904762,21,71.67304330819348,38,27.31578947368421,94.48962125714276,16
13,17,1,0,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,76.47058823529412,24.6,119.47153700189753,6.333333333333333,18.333333333333332,9,117.47899159663865,51,22.235294117647058,100.51936907801908,9
49,49,4,1,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2013,100.0,32.8,119.84848484848484,36.523809523809526,32.470588235294116,17,101.85860058309038,48,43.1875,136.01892649044697,175
5,4,1,0,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,125.0,14.6,140.24475524475525,5.0,3.5,2,125.0,11,9.818181818181818,129.72164199436926,7
3,7,0,0,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,42.857142857142854,9.0,90.1984126984127,22.0,10.6,5,57.142857142857146,4,9.0,90.1984126984127,1
35,31,5,0,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,112.90322580645163,36.0,102.08064516129032,20.214285714285715,35.4,5,130.1954094292804,70,26.9,101.88016606180646,6
0,2,0,0,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,0.0,0.4,13.333333333333332,0.0,0.0,1,0.0,12,2.8333333333333335,38.813131313131315,0
3,6,0,0,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,50.0,4.2,92.38095238095238,1.5,1.5,2,42.857142857142854,13,3.230769230769231,66.86979686979687,0
6,9,1,0,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,66.66666666666666,23.8,101.38464342674868,16.785714285714285,20.533333333333335,15,84.38438438438439,42,31.333333333333332,129.16504868982125,101
25,30,2,1,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2013,83.33333333333334,22.6,107.59477124183009,16.2,25.714285714285715,7,92.48484848484848,45,19.133333333333333,106.61418371862453,2
33,20,4,1,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,165.0,10.4,82.45454545454545,14.857142857142858,13.333333333333334,6,177.1045751633987,15,15.133333333333333,108.10043156018388,36
1,3,0,0,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,33.33333333333333,4.6,67.22222222222221,1.0,1.0,1,50.0,5,4.6,67.22222222222221,1
25,22,5,0,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2013,113.63636363636364,8.8,67.45254745254746,29.636363636363637,28.75,8,106.25,48,23.0625,93.34910938228889,33
1,5,0,0,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2013,20.0,42.0,100.35899040467251,32.310344827586206,25.466666666666665,30,72.08791208791209,75,24.973333333333333,110.56099101857139,11
2,2,0,0,Mumbai Indians,Delhi Daredevils,Feroz Shah Kotla,2013,100.0,15.6,132.6206896551724,26.0,27.9375,16,100.0,50,23.24,108.1826425464109,13
7,6,1,0,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,2013,116.66666666666667,16.8,80.43859649122808,25.884615384615383,33.04545454545455,22,117.76849037487337,46,26.23913043478261,104.56612257452905,0
59,43,8,1,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,2013,137.2093023255814,21.6,81.22066230843424,22.88235294117647,26.1,10,140.82738924295504,70,23.857142857142858,110.24301018627712,39
8,12,1,0,Mumbai Indians,Delhi Daredevils,Feroz Shah Kotla,2013,66.66666666666666,27.2,86.0,33.57142857142857,26.583333333333332,12,84.64749536178108,22,20.454545454545453,121.2008707496901,62
19,10,1,1,Mumbai Indians,Delhi Daredevils,Feroz Shah Kotla,2013,190.0,21.8,127.19047619047619,23.0,18.294117647058822,17,173.8871473354232,43,17.511627906976745,129.8969288565372,33
2,6,0,0,Mumbai Indians,Delhi Daredevils,Feroz Shah Kotla,2013,33.33333333333333,39.2,116.15316683702659,25.818181818181817,31.5,12,86.78678678678678,68,21.86764705882353,113.29664413766193,7
73,44,5,5,Mumbai Indians,Delhi Daredevils,Feroz Shah Kotla,2013,165.9090909090909,43.8,121.2111662846957,30.11111111111111,30.47826086956522,23,138.2893111620451,79,27.911392405063292,107.27902111040304,34
54,48,4,2,Mumbai Indians,Delhi Daredevils,Feroz Shah Kotla,2013,112.5,20.0,78.5,37.6,29.4,10,117.98844537815125,70,31.0,100.52970823499112,2
95,57,13,2,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,2013,166.66666666666669,30.0,102.82246376811595,28.272727272727273,30.785714285714285,14,143.07130004498427,70,28.97142857142857,140.613576815239,30
4,3,1,0,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2013,133.33333333333331,9.2,88.23589743589744,23.083333333333332,8.333333333333334,6,158.33333333333331,73,25.15068493150685,112.5196943722911,42
64,43,8,2,Pune Warriors,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2013,148.8372093023256,42.2,106.37040411560129,64.0,24.3,10,153.71817262616048,14,23.857142857142858,86.5729596069586,18
2,2,0,0,Pune Warriors,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2013,100.0,6.6,54.23076923076924,2.8,15.666666666666666,6,114.28571428571428,43,14.30232558139535,98.14901282987539,2
0,4,0,0,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2013,0.0,7.0,65.85714285714286,16.0,0.0,1,0.0,15,14.733333333333333,109.12645288434761,9
80,42,5,5,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2013,190.47619047619045,30.2,129.49766573295986,32.0,80.0,1,197.88133435192256,8,24.75,125.57889822595705,44
34,11,6,1,Pune Warriors,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2013,309.09090909090907,34.0,309.09090909090907,34.0,34.0,1,309.09090909090907,1,34.0,309.09090909090907,7
22,13,3,0,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2013,169.23076923076923,11.6,94.18706293706295,20.333333333333332,32.5,2,184.31013431013432,6,16.833333333333332,104.0844572094572,31
77,58,7,0,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2013,132.75862068965517,27.8,92.99616858237547,17.125,29.6,5,111.47991524195885,29,22.517241379310345,105.71367766045256,25
37,34,4,0,Pune Warriors,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2013,108.8235294117647,24.8,122.95085306850012,23.8,27.0,28,109.93930905695612,77,22.142857142857142,112.00805958179181,0
6,9,0,0,Pune Warriors,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2013,66.66666666666666,24.6,118.75430107526881,9.5,24.083333333333332,12,135.31746031746033,17,24.941176470588236,131.52088593594038,41
34,25,2,3,Pune Warriors,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2013,136.0,22.4,108.00936454849497,25.153846153846153,25.7,10,112.99145299145299,59,22.52542372881356,117.66321520802708,16
16,16,1,0,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,100.0,32.4,103.43428637186287,14.5,19.8125,16,135.05515873499564,39,27.025641025641026,94.63091301978012,1
9,6,1,0,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,150.0,17.2,119.79411764705883,21.0,23.25,8,134.6153846153846,52,21.98076923076923,101.47091967267255,32
1,1,0,0,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2013,100.0,4.333333333333333,125.0,5.8,9.0,2,136.36363636363635,3,4.333333333333333,125.0,0
7,8,1,0,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,87.5,14.8,127.74475524475524,4.0,5.0,5,84.72222222222223,12,9.583333333333334,126.20317182817183,10
15,9,0,1,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2013,166.66666666666669,6.8,132.33333333333334,12.714285714285714,17.916666666666668,12,165.79520697167754,49,18.020408163265305,135.12627484503412,7
3,5,0,0,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2013,60.0,9.8,75.22853957636566,30.857142857142858,32.25,12,60.0,55,25.30909090909091,102.9879635925868,18
88,52,13,1,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2013,169.23076923076923,57.0,113.11092296941354,40.38095238095238,50.0,7,155.8563322007258,34,37.14705882352941,102.39550710748708,45
21,17,1,0,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2013,123.52941176470588,23.4,128.87145011850893,26.627906976744185,23.041666666666668,24,136.24082631972374,74,26.364864864864863,123.51235063089703,67
6,10,0,0,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,60.0,24.2,89.08064516129032,36.25,23.083333333333332,12,109.12878787878788,71,26.6056338028169,101.2903045679782,36
0,2,0,0,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2013,0.0,23.4,143.06493506493507,11.4,15.3125,16,90.9090909090909,53,19.264150943396228,121.24693032882524,1
51,35,4,2,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2013,145.7142857142857,25.2,108.6655844155844,28.304347826086957,27.391304347826086,23,127.02999702999703,84,28.547619047619047,122.026274165974,16
101,64,6,6,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,157.8125,35.0,109.26293290043289,55.25,40.0,12,142.01200546007877,43,32.95348837209303,129.8312684877324,98
36,23,3,1,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,156.52173913043478,14.8,88.30434782608697,21.5,21.625,8,179.1327598232969,16,16.4375,111.12676328332456,9
1,1,0,0,Pune Warriors,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,100.0,0.6,28.0,0.5,2.3333333333333335,3,120.0,10,0.7,37.33333333333333,2
31,9,3,3,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,2013,344.44444444444446,35.2,174.06565656565655,30.456521739130434,29.8,5,305.5124892334195,57,25.92982456140351,117.08235934236411,2
18,15,4,0,Pune Warriors,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,120.0,33.0,107.51326125845844,28.166666666666668,21.818181818181817,11,82.66666666666667,15,23.466666666666665,88.8014289664947,37
6,12,1,0,Pune Warriors,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,50.0,4.6,54.242424242424235,3.5,3.2222222222222223,9,59.166666666666664,14,4.571428571428571,80.00154607297465,24
175,69,13,17,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,2013,253.62318840579712,65.6,133.9064558629776,36.523809523809526,76.6,5,247.47147702744374,49,45.87755102040816,138.41901346831125,18
7,4,0,1,Pune Warriors,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,175.0,20.5,242.04545454545453,7.0,7.0,1,175.0,2,20.5,242.04545454545453,19
11,13,1,0,Pune Warriors,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,84.61538461538461,14.4,107.03418803418803,6.666666666666667,8.6,5,76.92307692307692,32,14.90625,88.24071147170609,2
24,24,0,2,Pune Warriors,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,100.0,18.6,114.10256410256412,24.0,12.8,5,100.0,11,16.181818181818183,111.9539451776294,35
0,1,0,0,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,2013,0.0,4.0,57.14285714285714,6.0,0.0,1,0.0,3,4.0,57.14285714285714,23
0,2,0,0,Pune Warriors,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,0.0,18.4,82.95085306850012,22.133333333333333,31.227272727272727,22,93.33333333333333,78,21.858974358974358,110.5720588179227,37
41,32,6,0,Pune Warriors,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,128.125,28.0,125.17930107526881,33.0,25.428571428571427,14,124.07407407407406,18,25.833333333333332,131.33222560616593,17
2,2,0,0,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,2013,100.0,22.8,107.59477124183009,16.2,28.0,5,87.5,46,18.76086956521739,106.47039711604575,21
33,38,5,0,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,2013,86.8421052631579,13.4,56.24953993375046,29.636363636363637,26.25,4,88.82706766917293,49,23.26530612244898,93.21631337985765,13
11,9,0,1,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,2013,122.22222222222223,34.0,103.10130718954247,32.310344827586206,25.6,5,82.22222222222223,76,24.789473684210527,110.714428271251,1
16,14,2,0,Pune Warriors,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,114.28571428571428,20.8,112.4049689440994,26.5,24.214285714285715,14,112.67006802721087,60,22.416666666666668,117.60692352598853,31
42,26,5,2,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,2013,161.53846153846155,15.8,90.54358974358975,36.875,26.75,12,145.3010196431249,74,25.37837837837838,113.1821101448069,27
9,14,1,0,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,2013,64.28571428571429,7.2,55.857142857142854,33.5,18.0,3,86.26110731373889,16,14.375,106.32390672193304,2
49,29,4,3,Delhi Daredevils,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2013,168.9655172413793,31.5,131.1494252873563,49.0,49.0,1,168.9655172413793,2,31.5,131.1494252873563,13
12,8,2,0,Delhi Daredevils,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2013,150.0,12.0,150.0,12.0,22.5,2,150.0,1,12.0,150.0,2
44,24,3,4,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,2013,183.33333333333331,35.2,140.83099906629317,25.0,22.666666666666668,12,122.7450099020221,9,26.88888888888889,131.9960576823322,10
0,1,0,0,Delhi Daredevils,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2013,0.0,4.6,48.333333333333336,36.0,47.68421052631579,19,116.25000000000001,47,25.680851063829788,102.34131145592205,51
39,42,3,1,Delhi Daredevils,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2013,92.85714285714286,28.8,91.22066230843424,40.25,36.6,5,98.11438561438561,71,24.070422535211268,109.99813881544424,12
1,7,0,0,Delhi Daredevils,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2013,14.285714285714285,13.2,90.12987012987013,10.8,5.777777777777778,9,38.655462184873954,66,15.151515151515152,118.49077280572837,4
13,4,0,2,Delhi Daredevils,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2013,325.0,7.6,126.11111111111111,14.5,11.0,3,325.0,15,6.533333333333333,118.18518518518518,19
22,13,2,1,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,2013,169.23076923076923,13.2,118.54312354312356,22.0,14.0,2,169.23076923076923,16,11.125,101.61988950591892,0
45,46,7,0,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,2013,97.82608695652173,25.0,113.77539801527807,47.714285714285715,31.285714285714285,7,113.51461980369662,42,39.23809523809524,114.02168037684103,10
7,8,0,1,Delhi Daredevils,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2013,87.5,9.6,55.5,12.5,8.333333333333334,3,63.541666666666664,8,8.5,57.64204545454545,17
30,22,6,0,Delhi Daredevils,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2013,136.36363636363635,35.8,127.5951910408432,30.0,25.0,10,130.93108810255242,71,28.985915492957748,140.55371849901925,28
13,8,1,0,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2013,162.5,14.6,145.1206896551724,23.6,21.285714285714285,21,157.53676470588235,51,23.03921568627451,109.24768877099108,34
6,7,1,0,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2013,85.71428571428571,9.4,97.02164502164501,18.454545454545453,12.8,5,85.71428571428571,19,13.421052631578947,122.49277622794726,18
62,45,3,5,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2013,137.77777777777777,39.6,113.55555555555557,27.75,18.7,10,147.15332286760858,23,22.26086956521739,121.92160583786782,50
31,25,4,1,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2013,124.0,25.8,101.78351648351648,18.181818181818183,14.666666666666666,9,100.84137931034483,20,18.3,95.51700244200245,42
26,20,2,1,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2013,130.0,44.6,130.4648829431438,29.93617021276596,22.238095238095237,21,97.89509467141048,78,30.141025641025642,109.58061073986492,8
7,2,0,1,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2013,350.0,6.2,148.2608695652174,12.6,9.25,8,90.0,44,10.477272727272727,128.50767346647433,16
37,38,4,0,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2013,97.36842105263158,19.0,70.01949317738791,28.85,36.53846153846154,13,103.140664160401,79,26.367088607594937,90.775662916969,37
33,24,2,1,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2013,137.5,17.0,126.19047619047619,24.0,15.45,20,125.33891547049443,44,17.863636363636363,130.06972592797953,34
7,6,1,0,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2013,116.66666666666667,33.2,111.02496170882145,25.391304347826086,23.263157894736842,19,143.4088269454123,69,21.652173913043477,113.34548504387939,43
33,24,2,1,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2013,137.5,16.8,94.73290598290598,21.458333333333332,28.0,11,154.71258588905647,53,20.30188679245283,109.72551613003873,15
1,1,0,0,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2013,100.0,8.6,142.11904761904762,4.5,5.555555555555555,9,92.3076923076923,28,6.035714285714286,111.75453514739229,26
34,28,1,2,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2013,121.42857142857142,49.0,130.95142602495542,35.84615384615385,32.42424242424242,33,152.8286135028174,80,27.9875,107.45589048938014,10
2,6,0,0,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2013,33.33333333333333,20.4,85.16666666666667,14.0,32.6,10,71.93362193362194,71,30.591549295774648,99.58328041947483,23
19,7,3,1,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2013,271.42857142857144,17.4,143.2221373397844,21.0,21.454545454545453,22,118.59796550199027,76,21.19736842105263,125.34028501556612,0
36,16,2,3,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,225.0,16.4,141.88888888888889,19.5,15.0,3,214.1346153846154,12,11.5,135.92592592592592,14
15,21,2,0,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,71.42857142857143,14.0,112.21978021978023,7.0,7.25,8,60.31746031746032,33,7.515151515151516,86.328229089452,21
0,1,0,0,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",2013,0.0,3.25,93.75,5.8,12.166666666666666,6,0.0,4,3.25,93.75,1
2,3,0,0,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,66.66666666666666,11.2,59.18186068256195,28.25,27.2,5,66.66666666666667,39,21.358974358974358,105.6766786568716,52
7,16,0,0,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",2013,43.75,6.6,101.08333333333334,12.714285714285714,11.625,8,72.68841911764706,50,17.8,133.2987493481334,9
19,12,2,1,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,158.33333333333331,19.0,158.33333333333331,19.0,12.25,4,141.66666666666666,1,19.0,158.33333333333331,60
2,3,0,0,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,66.66666666666666,13.4,63.92790784095132,2.0,4.333333333333333,3,71.42857142857143,7,17.428571428571427,72.13188959257414,4
18,23,2,0,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",2013,78.26086956521739,13.0,84.21404682274246,30.857142857142858,20.428571428571427,7,101.70605277647346,56,25.178571428571427,102.54640834209805,2
45,28,5,2,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",2013,160.71428571428572,48.8,113.40192826041883,40.38095238095238,56.0,2,161.89324960753532,35,37.371428571428574,104.06175792482418,95
67,38,7,4,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",2013,176.3157894736842,30.2,137.73460801324578,26.627906976744185,24.7,20,149.27903824721005,75,26.906666666666666,124.2163964821342,18
4,3,1,0,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,133.33333333333331,2.0,51.85185185185185,4.0,25.933333333333334,15,125.0,3,2.0,51.85185185185185,48
1,4,0,0,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",2013,25.0,20.4,118.97402597402598,11.4,15.058823529411764,17,103.57142857142858,54,18.925925925925927,119.46457976718033,1
63,48,10,0,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,131.25,34.6,125.75980392156862,29.833333333333332,36.44827586206897,29,111.33943602693603,58,27.637931034482758,107.21972050387927,0
16,13,1,0,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",2013,123.07692307692308,22.4,106.00824175824175,28.304347826086957,23.842105263157894,19,151.74810624248826,85,28.4,122.03863474139692,44
27,27,4,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2013,100.0,21.2,110.54358974358975,18.0,24.636363636363637,11,132.4890539764571,75,25.4,113.00634867620948,85
2,7,0,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2013,28.57142857142857,3.0,38.57142857142857,2.0,1.0,2,26.190476190476186,17,13.647058823529411,101.75023153660925,9
10,8,0,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2013,125.0,31.6,134.71988795518206,24.166666666666668,18.933333333333334,15,142.10526315789474,10,25.2,131.29645191409898,56
21,20,1,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2013,105.0,27.4,104.56272401433691,20.384615384615383,18.0,5,98.28260869565217,52,21.46153846153846,105.06807632756683,34
42,27,3,4,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,2013,155.55555555555557,33.8,124.89462759462758,18.181818181818183,31.857142857142858,7,131.17283950617283,21,19.428571428571427,98.37598116169545,32
8,6,2,0,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,2013,133.33333333333331,34.4,131.47937569676702,29.93617021276596,31.73913043478261,23,135.41666666666666,79,29.860759493670887,109.88127811446579,14
28,15,2,2,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2013,186.66666666666666,17.2,101.14285714285714,14.333333333333334,12.5,6,180.0,9,19.11111111111111,135.11640211640213,2
37,33,6,0,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,2013,112.12121212121211,26.4,92.44373560163034,28.85,24.181818181818183,11,100.80305357074867,80,26.5,91.04248228202204,19
31,21,3,1,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2013,147.61904761904762,14.6,94.61996336996337,24.8,24.1,10,159.20983778126634,7,18.857142857142858,110.30368441082727,1
51,45,3,3,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,2013,113.33333333333333,16.2,52.666666666666664,21.0,22.25,4,95.1086956521739,28,21.0,85.08817643414643,92
25,20,5,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2013,125.0,31.0,99.99616858237547,23.333333333333332,26.266666666666666,15,133.07915136678906,30,22.6,106.35655507177081,9
0,2,0,0,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2013,0.0,9.0,84.75,9.384615384615385,6.444444444444445,9,90.47619047619048,44,8.681818181818182,111.54563239790512,12
0,1,0,0,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,2013,0.0,2.6666666666666665,34.61538461538461,3.5,0.5,2,0.0,3,2.6666666666666665,34.61538461538461,2
0,1,0,0,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,2013,0.0,12.0,111.45743145743145,21.0,16.789473684210527,19,75.0,77,20.92207792207792,123.71248910627307,3
14,11,1,0,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2013,127.27272727272727,16.0,131.7878787878788,14.0,12.333333333333334,3,127.27272727272727,13,11.692307692307692,135.26029526029527,5
21,33,2,0,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2013,63.63636363636363,16.6,92.94705294705297,12.5,4.285714285714286,7,54.6642899584076,34,7.911764705882353,85.66082128200821,6
1,9,0,0,Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,2013,11.11111111111111,26.6,83.43428637186287,32.35294117647059,23.9,20,66.73850574712644,40,26.375,92.5429179720634,2
60,44,8,1,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2013,136.36363636363635,39.5,147.34848484848482,60.0,29.5,4,124.340834818776,2,39.5,147.34848484848482,1
18,9,2,1,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2013,200.0,7.4,188.0,18.0,7.6,5,202.77777777777777,21,4.9523809523809526,103.08201058201058,14
4,9,0,0,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2013,44.44444444444444,10.8,58.034188034188034,4.0,8.0,3,45.527065527065524,8,15.75,68.67095894905793,25
4,4,1,0,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2013,100.0,13.0,90.90686274509804,19.25,22.125,8,100.0,64,25.5,109.03143445901351,21
6,8,1,0,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2013,75.0,4.75,52.08333333333333,6.0,3.5,6,81.25,4,4.75,52.08333333333333,39
4,4,1,0,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2013,100.0,13.4,110.46666666666667,2.5,8.25,4,100.0,11,12.090909090909092,87.6198347107438,40
2,5,0,0,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2013,40.0,14.4,70.90360914649341,2.0,22.0,2,36.36363636363637,8,18.125,87.22418300098566,7
